50ад_274_вдад;;40fl_dlfl_274;;30fl_dlfl_274;;20fl_274_dlfl;;10fl_dlfl_274;;10fl_withsalt;;20fl_withsalt;;30fl_dlfl_withoutsalt;;40fl_withsalt;;50fl_withsalt;;Column61;Column62;Column63;Column64;Column71;Column72;Column73;Column74;Column75;Column76
Time (s);Intensity (a.u.);Time (s);Intensity (a.u.);Time (s);Intensity (a.u.);Time (s);Intensity (a.u.);Time (s);Intensity (a.u.);Time (s);Intensity (a.u.);Time (s);Intensity (a.u.);Time (s);Intensity (a.u.);Time (s);Intensity (a.u.);Time (s);Intensity (a.u.);50fl_phos;;40fl_phos;;30fl_pdos;;20fl_ph_withsalt;;10fl_phos_withsalt;
1.423825026;-0.08960540593;1.423825026;2.0356071;1.423825026;0.572614789;1.423825026;-0.1157218739;1.423825026;-0.8673568368;1.423825026;1.17691052;1.423825026;7.426590443;1.423825026;15.22321796;1.423825026;22.54286575;1.423825026;30.20569611;2.359804869;102.444931;2.359804869;79.1024704;2.359804869;47.40901566;2.359804869;32.69227219;2.359804869;15.70104504
1.429845095;0.05322479457;1.429845095;0.4811170995;1.429845095;0.3853749037;1.429845095;0.8824723363;1.429845095;1.041490436;1.429845095;1.587193251;1.429845095;6.864534855;1.429845095;14.46866131;1.429845095;21.26769829;1.429845095;27.74085808;2.369824886;100.4247208;2.369824886;79.001297;2.369824886;46.58097076;2.369824886;32.59151077;2.369824886;15.69270039
1.435865045;1.811552644;1.435865045;1.479277253;1.435865045;-0.4948307872;1.435865045;0.7410361767;1.435865045;0.7479162812;1.435865045;1.233911514;1.435865045;6.206628799;1.435865045;11.87101936;1.435865045;20.37977409;1.435865045;27.66937256;2.379844904;100.8809357;2.379844904;79.20751953;2.379844904;46.12449646;2.379844904;32.05353546;2.379844904;15.74905205
1.441884995;-0.1322684586;1.441884995;0.6666576862;1.441884995;1.275291681;1.441884995;-0.303997159;1.441884995;0.6684664488;1.441884995;1.417110324;1.441884995;6.906177998;1.441884995;12.4976263;1.441884995;20.77489853;1.441884995;26.47696114;2.389864922;98.9098587;2.389864922;78.75530243;2.389864922;47.43849564;2.389864922;31.76970482;2.389864922;15.43673897
1.447905064;0.5793055296;1.447905064;0.2147057205;1.447905064;-0.408544749;1.447905064;-0.1275195032;1.447905064;0.424805969;1.447905064;1.953511477;1.447905064;6.046247959;1.447905064;14.74544144;1.447905064;19.52591515;1.447905064;27.15141869;2.399884939;99.96624756;2.399884939;77.78172302;2.399884939;46.56407547;2.399884939;32.68647766;2.399884939;15.46921062
1.453925014;0.5771963596;1.453925014;0.9740136862;1.453925014;-0.09543790668;1.453925014;0.9980084896;1.453925014;0.1743863523;1.453925014;1.542203426;1.453925014;7.161178589;1.453925014;14.87978745;1.453925014;21.09397125;1.453925014;27.54397964;2.409904957;99.514534;2.409904957;77.65150452;2.409904957;47.17037582;2.409904957;32.40096283;2.409904957;15.66844463
1.459945083;0.8512032032;1.459945083;1.420546293;1.459945083;0.1249449104;1.459945083;0.4932014048;1.459945083;0.1239032298;1.459945083;1.865082979;1.459945083;7.476995468;1.459945083;12.73941994;1.459945083;20.37533379;1.459945083;26.70653152;2.419924974;97.6678772;2.419924974;76.87901306;2.419924974;46.14706039;2.419924974;31.4924984;2.419924974;15.19451141
1.465965033;0.5612966418;1.465965033;0.1215106621;1.465965033;-0.04112006724;1.465965033;0.2754181027;1.465965033;-0.4390628934;1.465965033;3.376386166;1.465965033;7.979037762;1.465965033;14.84572411;1.465965033;19.91242599;1.465965033;27.21601105;2.429944992;97.72699738;2.429944992;75.98925781;2.429944992;46.11453629;2.429944992;31.28564072;2.429944992;14.97903156
1.471985102;1.585606337;1.471985102;0.3570086658;1.471985102;0.1554668844;1.471985102;0.1338698268;1.471985102;0.2026546746;1.471985102;1.709738493;1.471985102;8.439185143;1.471985102;13.2551136;1.471985102;19.89372444;1.471985102;26.13592911;2.43996501;97.05973053;2.43996501;76.43205261;2.43996501;45.41765213;2.43996501;31.97091293;2.43996501;15.43191242
1.478005052;0.682330966;1.478005052;0.6544774771;1.478005052;1.286423326;1.478005052;0.2736462355;1.478005052;-0.05649587139;1.478005052;0.5811787844;1.478005052;7.928241253;1.478005052;13.28132057;1.478005052;20.35106277;1.478005052;26.00227737;2.449985027;98.25840759;2.449985027;76.29521179;2.449985027;44.47556305;2.449985027;31.00334549;2.449985027;14.398386
1.484025002;0.8813995123;1.484025002;0.2704043686;1.484025002;1.169075608;1.484025002;-0.1293360442;1.484025002;0.5067546368;1.484025002;1.63335681;1.484025002;5.297945023;1.484025002;13.16985798;1.484025002;19.97314453;1.484025002;24.51851082;2.460005045;96.88540649;2.460005045;74.20950317;2.460005045;46.4196701;2.460005045;30.91736984;2.460005045;14.86138153
1.490045071;1.463408828;1.490045071;0.358076632;1.490045071;0.3053736389;1.490045071;-0.01551923715;1.490045071;0.1749587059;1.490045071;1.705642939;1.490045071;7.103185177;1.490045071;12.67528248;1.490045071;19.54278755;1.490045071;24.42302513;2.470025063;96.04722595;2.470025063;75.14125061;2.470025063;44.88674164;2.470025063;31.33002853;2.470025063;15.29115868
1.496065021;-0.2558498383;1.496065021;1.631343246;1.496065021;0.09196940809;1.496065021;0.07869413495;1.496065021;0.01660811901;1.496065021;0.5817132592;1.496065021;7.697773933;1.496065021;12.21526146;1.496065021;18.46876335;1.496065021;26.0117588;2.48004508;95.92051697;2.48004508;76.41041565;2.48004508;44.21053696;2.48004508;31.14162827;2.48004508;15.0396328
1.50208509;0.9717549682;1.50208509;1.669426322;1.50208509;1.070292354;1.50208509;-0.6254581809;1.50208509;0.2271277755;1.50208509;1.736425877;1.50208509;7.432035923;1.50208509;13.32909012;1.50208509;18.31173897;1.50208509;25.87253571;2.490065098;94.64930725;2.490065098;75.52206421;2.490065098;44.30862427;2.490065098;30.47943115;2.490065098;14.80149555
1.50810504;1.039630651;1.50810504;0.4768076837;1.50810504;0.8745036721;1.50810504;-0.8563795686;1.50810504;0.3049023747;1.50810504;2.106146336;1.50810504;6.479226589;1.50810504;13.38591671;1.50810504;19.21325493;1.50810504;24.15512466;2.500084877;94.01344299;2.500084877;75.70176697;2.500084877;43.96678925;2.500084877;30.51503563;2.500084877;14.50522327
1.514125109;0.1279467046;1.514125109;1.380513549;1.514125109;0.1368730962;1.514125109;0.8826411963;1.514125109;-0.1565258801;1.514125109;1.499629855;1.514125109;6.093354225;1.514125109;12.14073753;1.514125109;20.4664135;1.514125109;25.342556;2.510104895;94.72704315;2.510104895;73.26481628;2.510104895;43.77269745;2.510104895;30.37536621;2.510104895;14.60057545
1.520145059;0.8646600246;1.520145059;1.146154523;1.520145059;-0.1164879501;1.520145059;0.6254213452;1.520145059;-0.3860466778;1.520145059;1.702693701;1.520145059;6.069532394;1.520145059;11.92637157;1.520145059;19.4106102;1.520145059;25.16504288;2.520124912;92.6030426;2.520124912;72.77340698;2.520124912;44.0023613;2.520124912;29.8366394;2.520124912;14.55508709
1.526165009;0.6261222363;1.526165009;1.388510823;1.526165009;0.8409384489;1.526165009;1.418856263;1.526165009;0.0381728895;1.526165009;0.7934370041;1.526165009;5.998189449;1.526165009;13.12716103;1.526165009;18.77022362;1.526165009;23.72294807;2.53014493;92.54944611;2.53014493;73.67569733;2.53014493;42.80422592;2.53014493;29.48592567;2.53014493;14.72431469
1.532185078;0.5490137339;1.532185078;1.137982488;1.532185078;-0.1445853412;1.532185078;1.520378709;1.532185078;0.6655855179;1.532185078;1.011796474;1.532185078;7.712613583;1.532185078;11.61458969;1.532185078;19.02819252;1.532185078;24.94400024;2.540164948;92.61865234;2.540164948;72.58232117;2.540164948;43.77085876;2.540164948;29.56115341;2.540164948;14.73342323
1.538205028;-0.4171883166;1.538205028;0.5166592002;1.538205028;-0.1100891009;1.538205028;1.143006921;1.538205028;-0.1569813639;1.538205028;1.105919361;1.538205028;8.60015583;1.538205028;11.48563766;1.538205028;17.730793;1.538205028;24.12684441;2.550184965;92.85781097;2.550184965;72.25721741;2.550184965;42.1183548;2.550184965;30.14780617;2.550184965;14.46576118
1.544225097;1.549360275;1.544225097;0.1588803232;1.544225097;0.660898447;1.544225097;0.3126803339;1.544225097;-0.4025568068;1.544225097;0.9978303313;1.544225097;6.107581615;1.544225097;12.37148952;1.544225097;17.98057365;1.544225097;22.38222885;2.560204983;90.9903717;2.560204983;71.78157043;2.560204983;41.83521271;2.560204983;28.78860855;2.560204983;13.91270161
1.550245047;1.476248264;1.550245047;0.6078771949;1.550245047;-0.2669698;1.550245047;0.91653198;1.550245047;1.443163276;1.550245047;1.39441061;1.550245047;6.90059185;1.550245047;13.34093761;1.550245047;18.09289932;1.550245047;24.441185;2.570225;90.2494278;2.570225;71.4392395;2.570225;42.93780136;2.570225;28.9150486;2.570225;14.46904564
1.556264997;0.803122282;1.556264997;1.369888663;1.556264997;1.32327497;1.556264997;2.494864702;1.556264997;-0.5158768892;1.556264997;1.000295639;1.556264997;5.114783764;1.556264997;12.05753803;1.556264997;18.01655769;1.556264997;24.85463715;2.580245018;90.07818604;2.580245018;72.37561798;2.580245018;41.89281845;2.580245018;28.78423119;2.580245018;14.00665092
1.562285066;0.1003526524;1.562285066;0.5779601336;1.562285066;0.4580226839;1.562285066;0.9063168168;1.562285066;0.8500407934;1.562285066;1.763279676;1.562285066;7.363995552;1.562285066;12.30661011;1.562285066;18.38805962;1.562285066;24.08171844;2.590265036;90.08116913;2.590265036;70.85337067;2.590265036;42.07499313;2.590265036;29.6245079;2.590265036;14.25306511
1.568305016;-0.2057164013;1.568305016;0.2179896832;1.568305016;1.319116116;1.568305016;0.3854471147;1.568305016;0.6126946211;1.568305016;1.580398202;1.568305016;6.668625355;1.568305016;10.75619221;1.568305016;18.35308266;1.568305016;22.84366798;2.600285053;89.91975403;2.600285053;70.95685577;2.600285053;41.37152481;2.600285053;28.39331055;2.600285053;14.37265205
1.574325085;1.638535619;1.574325085;1.404617906;1.574325085;1.159266233;1.574325085;0.2818250656;1.574325085;0.899042666;1.574325085;2.116245031;1.574325085;7.443514824;1.574325085;11.50437546;1.574325085;17.74324226;1.574325085;21.59609795;2.610305071;89.01695251;2.610305071;69.5704422;2.610305071;41.48849869;2.610305071;28.99197769;2.610305071;13.70925903
1.580345035;0.7682739496;1.580345035;1.156670451;1.580345035;-0.1667104363;1.580345035;0.4559154809;1.580345035;1.117543459;1.580345035;2.123847485;1.580345035;6.536593914;1.580345035;11.28435135;1.580345035;19.23200035;1.580345035;24.28913307;2.620325089;88.8216095;2.620325089;69.50053406;2.620325089;41.45604324;2.620325089;28.68167686;2.620325089;13.68396759
1.586365104;-0.1941886693;1.586365104;0.3695951402;1.586365104;1.011074066;1.586365104;0.5408223271;1.586365104;1.318140507;1.586365104;0.588827014;1.586365104;6.72740984;1.586365104;11.23436069;1.586365104;17.22596169;1.586365104;22.11156654;2.630344868;87.66149139;2.630344868;69.0405426;2.630344868;41.00445557;2.630344868;28.74243164;2.630344868;13.35228157
1.592385054;0.3537902832;1.592385054;0.7872635722;1.592385054;1.073039532;1.592385054;-0.09987618774;1.592385054;-0.04580323771;1.592385054;-0.2008529305;1.592385054;6.099168301;1.592385054;13.42725182;1.592385054;16.19562149;1.592385054;21.96086502;2.640364885;88.7671814;2.640364885;69.60637665;2.640364885;40.73048401;2.640364885;28.6600914;2.640364885;13.34344006
1.598405004;0.1835716069;1.598405004;0.6591780186;1.598405004;0.02692154236;1.598405004;0.2167712599;1.598405004;0.04227356985;1.598405004;0.4303528666;1.598405004;6.632695198;1.598405004;13.09516907;1.598405004;17.20857811;1.598405004;22.57620621;2.650384903;85.68644714;2.650384903;68.62782288;2.650384903;40.7359314;2.650384903;27.98182106;2.650384903;13.58938408
1.604425073;0.1962753683;1.604425073;2.272283792;1.604425073;0.7568730712;1.604425073;1.065200567;1.604425073;-0.2393801957;1.604425073;0.8195053339;1.604425073;6.432153225;1.604425073;11.24214745;1.604425073;17.81634712;1.604425073;20.43721962;2.660404921;87.0490036;2.660404921;68.29637909;2.660404921;41.88688278;2.660404921;28.17616272;2.660404921;13.69636536
1.610445023;0.4896241426;1.610445023;0.3454496264;1.610445023;0.2702634931;1.610445023;0.1962948292;1.610445023;-0.468031317;1.610445023;1.405356884;1.610445023;5.752288342;1.610445023;11.41254044;1.610445023;17.67354965;1.610445023;23.22479439;2.670424938;86.59404755;2.670424938;67.99591827;2.670424938;41.05637741;2.670424938;27.43963051;2.670424938;13.91231823
1.616465092;-0.231471777;1.616465092;1.518168688;1.616465092;0.2530556619;1.616465092;0.04506982118;1.616465092;-0.92148453;1.616465092;0.2922698557;1.616465092;4.815806389;1.616465092;11.44098568;1.616465092;17.14771652;1.616465092;22.91513062;2.680444956;86.54945374;2.680444956;67.22657776;2.680444956;38.99835587;2.680444956;27.71660995;2.680444956;13.60684967
1.622485042;0.4412920773;1.622485042;1.198382735;1.622485042;1.357680082;1.622485042;0.6441666484;1.622485042;0.1014027968;1.622485042;1.099267721;1.622485042;6.709218979;1.622485042;12.46371078;1.622485042;17.73757172;1.622485042;22.22525406;2.690464973;86.5585556;2.690464973;67.8487854;2.690464973;40.24547195;2.690464973;27.45259476;2.690464973;13.42790031
1.628505111;0.5108318925;1.628505111;1.644436955;1.628505111;1.263600826;1.628505111;-0.3194904029;1.628505111;0.5893176794;1.628505111;0.383205682;1.628505111;4.9220047;1.628505111;11.15680313;1.628505111;15.51303196;1.628505111;24.14696121;2.700484991;85.51069641;2.700484991;68.03271484;2.700484991;39.87445831;2.700484991;28.06674767;2.700484991;13.58146381
1.634525061;0.6566617489;1.634525061;0.9360464811;1.634525061;-0.09798730165;1.634525061;0.3729329407;1.634525061;0.204397738;1.634525061;0.7735183239;1.634525061;6.583549023;1.634525061;12.76180458;1.634525061;16.04903984;1.634525061;20.10290527;2.710505009;84.35851288;2.710505009;67.01655579;2.710505009;39.55461502;2.710505009;27.57520676;2.710505009;13.61542225
1.640545011;0.4859925508;1.640545011;0.940469563;1.640545011;1.578210235;1.640545011;0.7041742206;1.640545011;0.2543202043;1.640545011;2.149335146;1.640545011;5.573378086;1.640545011;11.01000977;1.640545011;16.17551041;1.640545011;20.79641342;2.720525026;83.89692688;2.720525026;67.32572937;2.720525026;39.26776123;2.720525026;28.05443192;2.720525026;13.24119282
1.64656508;0.5359960198;1.64656508;0.6250739694;1.64656508;1.709326982;1.64656508;-0.6107106805;1.64656508;0.06994238496;1.64656508;0.3736489713;1.64656508;6.267834663;1.64656508;10.09009647;1.64656508;16.60309792;1.64656508;21.3325119;2.730545044;84.90087128;2.730545044;65.94917297;2.730545044;38.95444489;2.730545044;27.25668716;2.730545044;13.5262661
1.65258503;0.6357732415;1.65258503;1.064922094;1.65258503;0.01190198865;1.65258503;0.3609300256;1.65258503;-0.190814212;1.65258503;2.224335194;1.65258503;5.471194267;1.65258503;11.12899303;1.65258503;16.89544678;1.65258503;20.21081161;2.740565062;84.03468323;2.740565062;66.25704956;2.740565062;39.06271362;2.740565062;26.83226395;2.740565062;13.36233521
1.658605099;0.2099536061;1.658605099;0.7421982288;1.658605099;0.1198910251;1.658605099;0.5295037031;1.658605099;-0.9756765366;1.658605099;0.8358858228;1.658605099;5.478928089;1.658605099;11.42561722;1.658605099;16.43481636;1.658605099;20.82506371;2.750585079;83.1629715;2.750585079;65.62462616;2.750585079;39.26034546;2.750585079;26.72720718;2.750585079;13.10729027
1.664625049;0.6332485676;1.664625049;0.4829623997;1.664625049;-0.08277981728;1.664625049;0.1167603806;1.664625049;-0.2500129342;1.664625049;0.8174598217;1.664625049;5.702361107;1.664625049;10.54250526;1.664625049;16.29694939;1.664625049;19.57406616;2.760605097;82.14163971;2.760605097;65.03568268;2.760605097;38.77542877;2.760605097;26.65721703;2.760605097;13.12304688
1.670644999;0.3769054115;1.670644999;0.2228570282;1.670644999;0.2271413952;1.670644999;0.431039691;1.670644999;0.01771372184;1.670644999;0.8250755072;1.670644999;5.870607853;1.670644999;11.34021473;1.670644999;17.2744751;1.670644999;19.59362793;2.770624876;83.10503387;2.770624876;64.94548035;2.770624876;38.30225372;2.770624876;26.0110321;2.770624876;13.06878471
1.676665068;1.622595906;1.676665068;1.163285851;1.676665068;1.697792768;1.676665068;0.769408226;1.676665068;1.446607351;1.676665068;0.6396582127;1.676665068;5.328732014;1.676665068;9.39751339;1.676665068;16.16459846;1.676665068;20.49534035;2.780644894;81.63200378;2.780644894;64.84065247;2.780644894;37.7424202;2.780644894;25.56516457;2.780644894;12.90182209
1.682685018;0.6337859631;1.682685018;0.3610768914;1.682685018;0.5013439059;1.682685018;0.8854983449;1.682685018;0.1170581654;1.682685018;0.4589961171;1.682685018;5.715989113;1.682685018;11.82385159;1.682685018;15.4725771;1.682685018;20.73430252;2.790664911;82.06227112;2.790664911;63.90180588;2.790664911;36.82316971;2.790664911;25.78912926;2.790664911;12.6513195
1.688705087;0.772972405;1.688705087;0.3304487765;1.688705087;0.4002544582;1.688705087;1.090044618;1.688705087;1.027400851;1.688705087;1.125757217;1.688705087;4.945053577;1.688705087;9.928360939;1.688705087;15.06866074;1.688705087;20.18139076;2.800684929;80.45726013;2.800684929;62.79465485;2.800684929;37.49221039;2.800684929;25.20273209;2.800684929;12.77872658
1.694725037;1.381101251;1.694725037;1.327196479;1.694725037;1.127429366;1.694725037;0.4315705001;1.694725037;0.08318289369;1.694725037;2.168495417;1.694725037;5.948564053;1.694725037;9.774403572;1.694725037;16.30703735;1.694725037;21.48117065;2.810704947;80.43492126;2.810704947;64.44755554;2.810704947;37.43632507;2.810704947;25.8979454;2.810704947;12.63936424
1.700745106;0.3429807723;1.700745106;0.3314738572;1.700745106;1.602835178;1.700745106;0.5878363252;1.700745106;0.4231365323;1.700745106;0.8625199795;1.700745106;5.507861137;1.700745106;11.18128777;1.700745106;15.52730179;1.700745106;19.68763542;2.820724964;79.18547821;2.820724964;62.68360138;2.820724964;36.95401001;2.820724964;26.14166832;2.820724964;12.26288319
1.706765056;-0.2527861893;1.706765056;-0.03195268288;1.706765056;0.553768754;1.706765056;0.2607499957;1.706765056;0.491759032;1.706765056;0.8538725376;1.706765056;5.794719219;1.706765056;9.213223457;1.706765056;15.75853825;1.706765056;19.90733147;2.830744982;79.86437225;2.830744982;62.5356636;2.830744982;37.76387787;2.830744982;25.87115097;2.830744982;12.29022217
1.712785006;0.09754424542;1.712785006;1.026237011;1.712785006;-0.3292168975;1.712785006;-0.6646053195;1.712785006;-0.5149163604;1.712785006;0.07685570419;1.712785006;6.443268776;1.712785006;10.63941574;1.712785006;16.57243347;1.712785006;20.77054405;2.840764999;80.24219513;2.840764999;61.48723602;2.840764999;37.10478592;2.840764999;25.66418457;2.840764999;12.78959084
1.718805075;0.9967620969;1.718805075;0.3197609186;1.718805075;-1.40962255;1.718805075;1.392211795;1.718805075;-0.8449258208;1.718805075;0.8841872811;1.718805075;4.299027443;1.718805075;9.302128792;1.718805075;15.41439915;1.718805075;21.57235336;2.850785017;79.45454407;2.850785017;62.10302734;2.850785017;37.26817322;2.850785017;25.40925407;2.850785017;12.38630962
1.724825025;1.419139266;1.724825025;1.133510709;1.724825025;1.024346352;1.724825025;-0.1147944629;1.724825025;-0.5772935748;1.724825025;1.112227082;1.724825025;5.368864059;1.724825025;10.76231861;1.724825025;13.94213009;1.724825025;20.0791893;2.860805035;78.58482361;2.860805035;62.50613403;2.860805035;36.84238815;2.860805035;24.97502518;2.860805035;12.03230476
1.730845094;-0.8382425308;1.730845094;0.2620459497;1.730845094;0.1282451749;1.730845094;0.167848736;1.730845094;0.4302380383;1.730845094;1.662628174;1.730845094;4.711958408;1.730845094;9.602746964;1.730845094;15.39158344;1.730845094;19.16366768;2.870825052;80.06320953;2.870825052;61.31657028;2.870825052;35.98816681;2.870825052;24.95969772;2.870825052;12.56036472
1.736865044;0.980143249;1.736865044;1.172720551;1.736865044;0.4142087996;1.736865044;-0.6240984201;1.736865044;0.06202631071;1.736865044;1.119269967;1.736865044;6.211824894;1.736865044;9.437923431;1.736865044;14.69608784;1.736865044;18.63799477;2.88084507;78.22727966;2.88084507;59.90982056;2.88084507;36.45883179;2.88084507;25.11754417;2.88084507;12.10508347
1.742885113;0.2659501433;1.742885113;-0.01564404182;1.742885113;0.2543995678;1.742885113;0.1055336148;1.742885113;-0.5428097248;1.742885113;1.764481902;1.742885113;5.983668804;1.742885113;10.17825031;1.742885113;13.93523121;1.742885113;19.89775467;2.890865088;77.33290863;2.890865088;61.23712921;2.890865088;35.75440979;2.890865088;25.41933632;2.890865088;11.86720848
1.748905063;1.105795979;1.748905063;0.7524062991;1.748905063;-0.3859468997;1.748905063;0.1607367843;1.748905063;0.9286782742;1.748905063;1.035109282;1.748905063;5.408428669;1.748905063;9.043847084;1.748905063;15.00201607;1.748905063;18.94188499;2.900884867;76.57588196;2.900884867;61.52498627;2.900884867;35.57157516;2.900884867;24.42735291;2.900884867;11.9314003
1.754925013;1.824661374;1.754925013;0.228386119;1.754925013;0.7201450467;1.754925013;0.6650021672;1.754925013;0.8004437685;1.754925013;2.216705799;1.754925013;4.487755299;1.754925013;8.351949692;1.754925013;15.41997051;1.754925013;18.19362831;2.910904884;76.10112;2.910904884;60.9608345;2.910904884;35.72320175;2.910904884;24.46703148;2.910904884;11.67653084
1.760945082;-0.0688976422;1.760945082;0.7689208984;1.760945082;-0.2562707365;1.760945082;0.9533661008;1.760945082;-0.09607382864;1.760945082;0.9396234155;1.760945082;5.396481037;1.760945082;8.978059769;1.760945082;13.9410181;1.760945082;17.82577324;2.920924902;74.58817291;2.920924902;60.16411591;2.920924902;36.18434143;2.920924902;24.69216537;2.920924902;11.72467232
1.766965032;0.5390435457;1.766965032;1.760071158;1.766965032;-0.124524489;1.766965032;0.1375643164;1.766965032;-0.6449925303;1.766965032;1.503603101;1.766965032;4.729948521;1.766965032;8.781365395;1.766965032;13.4998045;1.766965032;18.40917969;2.93094492;75.88169861;2.93094492;59.66469574;2.93094492;35.84601212;2.93094492;24.21777344;2.93094492;12.27842522
1.772985101;0.1342116892;1.772985101;0.3900485337;1.772985101;0.1105596498;1.772985101;0.2736139894;1.772985101;0.9060515761;1.772985101;0.9871972799;1.772985101;5.838259697;1.772985101;9.208963394;1.772985101;14.09557438;1.772985101;17.43697929;2.940964937;76.15966797;2.940964937;58.19452667;2.940964937;34.37876129;2.940964937;23.82161903;2.940964937;11.92241955
1.779005051;0.9368990064;1.779005051;-0.07279953361;1.779005051;0.1619087607;1.779005051;1.047187924;1.779005051;0.1103719398;1.779005051;0.4623777568;1.779005051;3.826280355;1.779005051;8.850598335;1.779005051;15.16935158;1.779005051;19.01131248;2.950984955;75.71173096;2.950984955;59.61937714;2.950984955;36.27831268;2.950984955;23.52012444;2.950984955;11.83748436
1.78502512;-0.4369789064;1.78502512;0.8510343432;1.78502512;-0.09967576712;1.78502512;-0.6436938047;1.78502512;0.04239446297;1.78502512;0.7277365327;1.78502512;4.212095261;1.78502512;9.285993576;1.78502512;14.38859653;1.78502512;18.05084229;2.961004972;74.56533051;2.961004972;58.57966232;2.961004972;35.34436417;2.961004972;23.71978378;2.961004972;11.418993
1.79104507;0.2135615647;1.79104507;1.056832314;1.79104507;0.9606938958;1.79104507;0.6745960116;1.79104507;-1.287239552;1.79104507;0.8445503712;1.79104507;5.195910931;1.79104507;9.107772827;1.79104507;15.18310833;1.79104507;18.8821373;2.97102499;73.7414856;2.97102499;58.76442337;2.97102499;34.40153122;2.97102499;23.40223312;2.97102499;11.68583107
1.79706502;0.3557885587;1.79706502;1.677873015;1.79706502;0.1572811157;1.79706502;-0.1223582849;1.79706502;0.4450722635;1.79706502;0.956408143;1.79706502;4.508538723;1.79706502;9.045978546;1.79706502;14.52314472;1.79706502;19.2603569;2.981045008;73.72907257;2.981045008;58.36231232;2.981045008;34.2743988;2.981045008;23.52355003;2.981045008;11.96313953
1.803085089;-0.07688509673;1.803085089;0.4842995405;1.803085089;1.106922388;1.803085089;-0.3853437006;1.803085089;0.1508364081;1.803085089;1.330426812;1.803085089;5.259820461;1.803085089;8.44418335;1.803085089;14.48940563;1.803085089;18.87934113;2.991065025;73.21075439;2.991065025;57.36064911;2.991065025;34.03520584;2.991065025;23.69458199;2.991065025;11.77190208
1.809105039;0.4477921724;1.809105039;0.3782876432;1.809105039;1.157530904;1.809105039;0.5334945321;1.809105039;-0.2577441037;1.809105039;1.664498091;1.809105039;5.378016949;1.809105039;8.260891914;1.809105039;13.73898411;1.809105039;18.68372536;3.001085043;73.47566223;3.001085043;56.38328171;3.001085043;33.9649353;3.001085043;23.27586937;3.001085043;11.48129654
1.815125108;0.0484710224;1.815125108;0.5923700929;1.815125108;-0.2459174842;1.815125108;0.8970602155;1.815125108;0.5027387142;1.815125108;0.8610312939;1.815125108;4.62574625;1.815125108;9.395383835;1.815125108;13.66379738;1.815125108;18.40660858;3.011105061;72.57933044;3.011105061;57.73336792;3.011105061;33.85544205;3.011105061;23.75126266;3.011105061;11.66783237
1.821145058;1.191205502;1.821145058;1.111897826;1.821145058;-0.4994183779;1.821145058;0.6028143764;1.821145058;-0.181544438;1.821145058;0.4714276195;1.821145058;6.157158852;1.821145058;9.322701454;1.821145058;12.81180954;1.821145058;15.63172626;3.021125078;71.7792511;3.021125078;56.11583328;3.021125078;33.28265762;3.021125078;22.68223953;3.021125078;11.45187759
1.827165008;1.006030917;1.827165008;-0.1759742349;1.827165008;0.3626813889;1.827165008;0.5762571692;1.827165008;0.5968597531;1.827165008;1.136778951;1.827165008;5.476900101;1.827165008;9.162841797;1.827165008;13.07380199;1.827165008;17.72467232;3.031145096;72.38503265;3.031145096;56.68742752;3.031145096;33.56935883;3.031145096;23.30142593;3.031145096;11.3565588
1.833185077;0.7913725972;1.833185077;0.3993396759;1.833185077;0.8819591999;1.833185077;0.4747856855;1.833185077;-0.3090859354;1.833185077;1.25707972;1.833185077;4.563546181;1.833185077;9.36055851;1.833185077;13.19168472;1.833185077;17.48028374;3.041164875;72.34177399;3.041164875;56.41805267;3.041164875;33.22756195;3.041164875;23.23852921;3.041164875;11.00686455
1.839205027;1.106805205;1.839205027;1.480481982;1.839205027;-0.2563872933;1.839205027;0.3491432369;1.839205027;-0.9067296982;1.839205027;1.337628484;1.839205027;4.955479622;1.839205027;9.203476906;1.839205027;12.98752213;1.839205027;16.67402077;3.051184893;70.8949585;3.051184893;55.91412354;3.051184893;32.84877777;3.051184893;22.42091179;3.051184893;11.25139046
1.845225096;-0.766428113;1.845225096;1.072009325;1.845225096;0.4284014404;1.845225096;0.4397139847;1.845225096;0.3606367111;1.845225096;1.577517629;1.845225096;6.673539162;1.845225096;9.666595459;1.845225096;12.24244881;1.845225096;17.159935;3.06120491;70.33123779;3.06120491;56.65262985;3.06120491;32.76594543;3.06120491;22.83100128;3.06120491;11.02354622
1.851245046;0.7956363559;1.851245046;0.7760244012;1.851245046;0.6945196986;1.851245046;0.5383113623;1.851245046;0.1249917746;1.851245046;0.5522430539;1.851245046;4.632579327;1.851245046;9.233391762;1.851245046;13.92034912;1.851245046;17.43404961;3.071224928;71.84777832;3.071224928;56.11449432;3.071224928;33.29428101;3.071224928;22.24614716;3.071224928;11.25956631
1.857265115;-0.2091606408;1.857265115;0.1525872499;1.857265115;0.4486703277;1.857265115;0.8475595713;1.857265115;-0.04774391651;1.857265115;0.7431084514;1.857265115;5.060198784;1.857265115;9.521177292;1.857265115;13.90923691;1.857265115;16.6346035;3.081244946;70.26956177;3.081244946;53.98579025;3.081244946;32.71302032;3.081244946;22.61313248;3.081244946;11.20637512
